ID Caso;Código DANE de Municipio;Municipio;Departamento;Año;Mes;Día;ID Persona;Sexo;Etnia;Ocupación;Calidad de la Víctima o la Baja;Tipo de Población Vulnerable;Militante Político;Fuerza o Grupo Armado Organizado al que Pertenece el Combatiente;Descripción Fuerza o Grupo Armado Organizado al que Pertenece el Combatiente;Situación Actual de la Víctima;Edad;Latitud;Longitud
359818;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401252;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359819;66594;QUINCHIA;RISARALDA;0000;00;00;401253;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;5,34044568;-75,7304126
359820;17614;RIOSUCIO;CALDAS;0000;00;00;401254;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;5,423680913;-75,70206971
359821;54810;TIBU;NORTE DE SANTANDER;0000;00;00;401255;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;8,639548853;-72,73591863
359822;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401256;HOMBRE;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359823;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401257;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359824;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401258;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359825;23855;VALENCIA;CORDOBA;0000;00;00;401259;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;8,255016584;-76,15071869
359826;81736;SARAVENA;ARAUCA;0000;00;00;401260;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;6,95385957;-71,87233343
359827;05480;MUTATA;ANTIOQUIA;0000;00;00;401261;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;7,242875057;-76,4358754
359828;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401262;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359829;11001;BOGOTA, D.C.;BOGOTA, D. C.;0000;00;00;401263;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4,65017303;-74,107359
359830;27001;QUIBDO;CHOCO;0000;00;00;401264;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;5,692195187;-76,62596936
359831;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401265;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359832;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401266;HOMBRE;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359834;18785;SOLITA;CAQUETA;0000;00;00;401268;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;0,876668003;-75,61973409
359835;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401269;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359837;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401271;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359838;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401272;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359839;05736;SEGOVIA;ANTIOQUIA;0000;00;00;401273;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;7,079639679;-74,70159107
359840;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401274;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359841;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401275;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359842;81736;SARAVENA;ARAUCA;0000;00;00;401276;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;6,95385957;-71,87233343
359843;20013;AGUSTIN CODAZZI;CESAR;0000;00;00;401277;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;10,04045799;-73,23839617
359844;05854;VALDIVIA;ANTIOQUIA;0000;00;00;401278;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;7,16534;-75,43919844
359845;47053;ARACATACA;MAGDALENA;0000;00;00;401279;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;10,58980001;-74,18676284
359846;18785;SOLITA;CAQUETA;0000;00;00;401280;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;0,876668003;-75,61973409
359848;81065;ARAUQUITA;ARAUCA;0000;00;00;401282;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;7,026981415;-71,42675118
359849;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401283;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359850;86571;PUERTO GUZMAN;PUTUMAYO;0000;00;00;401284;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;0,962922439;-76,40852154
359851;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401285;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359852;23466;MONTELIBANO;CORDOBA;0000;00;00;401286;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;7,973777244;-75,41681813
359853;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401287;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359854;86865;VALLE DEL GUAMUEZ;PUTUMAYO;0000;00;00;401288;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;0,423904093;-76,9059688
359855;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401289;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359856;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401290;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359857;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401291;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359858;13074;BARRANCO DE LOBA;BOLIVAR;0000;00;00;401292;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;8,947730158;-74,10522428
359859;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401293;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359860;13688;SANTA ROSA DEL SUR;BOLIVAR;0000;00;00;401294;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;7,962854831;-74,05284001
359861;19698;SANTANDER DE QUILICHAO;CAUCA;0000;00;00;401295;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;3,016053901;-76,48537029
359862;54261;EL ZULIA;NORTE DE SANTANDER;0000;00;00;401296;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;7,938229487;-72,60466818
359863;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401297;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359865;18001;FLORENCIA;CAQUETA;0000;00;00;401299;HOMBRE;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;1,61792293;-75,60856043
359866;70678;SAN BENITO ABAD;SUCRE;0000;00;00;401300;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;8,92997106;-75,03116081
359867;18150;CARTAGENA DEL CHAIRA;CAQUETA;0000;00;00;401301;HOMBRE;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;1,335134955;-74,84719837
359868;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401302;HOMBRE;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359869;86568;PUERTO ASIS;PUTUMAYO;0000;00;00;401303;HOMBRE;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;0,505046722;-76,49727285
359870;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401304;HOMBRE;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359871;70713;SAN ONOFRE;SUCRE;0000;00;00;401305;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;9,736932014;-75,5230307
359872;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401306;HOMBRE;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359873;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401307;HOMBRE;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359874;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401308;HOMBRE;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359875;27800;UNGUIA;CHOCO;0000;00;00;401309;HOMBRE;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;8,042760782;-77,09175303
359876;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401310;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359877;11001;BOGOTA, D.C.;BOGOTA, D. C.;0000;00;00;401311;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4,65017303;-74,107359
359878;86865;VALLE DEL GUAMUEZ;PUTUMAYO;0000;00;00;401312;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;0,423904093;-76,9059688
359879;76275;FLORIDA;VALLE DEL CAUCA;0000;00;00;401313;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;3,323918106;-76,23450174
359880;52405;LEIVA;NARIÑO;0000;00;00;401314;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;1,934516214;-77,30621378
359881;20001;VALLEDUPAR;CESAR;0000;00;00;401315;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;10,46048122;-73,25938931
359882;05001;MEDELLIN;ANTIOQUIA;0000;00;00;401316;HOMBRE;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;6,246715564;-75,58171333
359883;50400;LEJANIAS;META;0000;00;00;401317;HOMBRE;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;3,525919845;-74,024022
359884;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401318;HOMBRE;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359885;86001;MOCOA;PUTUMAYO;0000;00;00;401319;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;1,152296118;-76,65027142
359886;05001;MEDELLIN;ANTIOQUIA;0000;00;00;401320;HOMBRE;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;6,246715564;-75,58171333
359887;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401321;HOMBRE;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359888;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401322;HOMBRE;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359889;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401323;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359890;50001;VILLAVICENCIO;META;0000;00;00;401324;HOMBRE;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4,1238615;-73,62709204
359891;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401325;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359892;05002;ABEJORRAL;ANTIOQUIA;0000;00;00;401326;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;5,789304485;-75,4287381
359893;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401327;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359894;20238;EL COPEY;CESAR;0000;00;00;401328;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;10,14952543;-73,96271744
359895;18001;FLORENCIA;CAQUETA;0000;00;00;401329;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;1,61792293;-75,60856043
359896;05001;MEDELLIN;ANTIOQUIA;0000;00;00;401330;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;6,246715564;-75,58171333
359897;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401331;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359898;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401332;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359900;68575;PUERTO WILCHES;SANTANDER;0000;00;00;401334;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;7,349066144;-73,89933402
359903;25394;LA PALMA;CUNDINAMARCA;0000;00;00;401337;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;5,358816711;-74,39102017
359904;86568;PUERTO ASIS;PUTUMAYO;0000;00;00;401338;HOMBRE;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;0,505046722;-76,49727285
359905;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401339;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359906;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401340;HOMBRE;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359907;05107;BRICENO;ANTIOQUIA;0000;00;00;401341;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;7,114882947;-75,54813022
359908;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401342;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359909;05051;ARBOLETES;ANTIOQUIA;0000;00;00;401343;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;8,850567734;-76,4270568
359910;52687;SAN LORENZO;NARIÑO;0000;00;00;401344;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;1,503340987;-77,21523165
359911;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401345;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359912;68235;EL CARMEN DE CHUCURI;SANTANDER;0000;00;00;401346;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;6,697911451;-73,51126774
359913;18094;BELEN DE LOS ANDAQUIES;CAQUETA;0000;00;00;401347;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;1,415786446;-75,87247395
359914;05001;MEDELLIN;ANTIOQUIA;0000;00;00;401348;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;6,246715564;-75,58171333
359915;05670;SAN ROQUE;ANTIOQUIA;0000;00;00;401349;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;6,485948936;-75,01915757
359916;50001;VILLAVICENCIO;META;0000;00;00;401350;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4,1238615;-73,62709204
359917;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401351;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359918;05001;MEDELLIN;ANTIOQUIA;0000;00;00;401352;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;6,246715564;-75,58171333
359919;19807;TIMBIO;CAUCA;0000;00;00;401353;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;2,349976425;-76,68423879
359920;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401354;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359921;47189;CIENAGA;MAGDALENA;1999;0000;00;401355;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;11,00665688;-74,24128616
359922;05079;BARBOSA;ANTIOQUIA;2004;08;14;762415;MUJER;;ESTUDIANTE;CIVIL;;;;;DESCONOCIDA;ADOLESCENCIA (12-17 AÑOS);6,439226882;-75,33164423
359923;47001;SANTA MARTA;MAGDALENA;0000;00;00;401357;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;11,2294335;-74,19089412
359924;76497;OBANDO;VALLE DEL CAUCA;0000;00;00;401358;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4,575722705;-75,97468873
359925;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401359;HOMBRE;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359926;70713;SAN ONOFRE;SUCRE;0000;00;00;401360;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;9,736932014;-75,5230307
359927;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401361;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359928;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401362;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359929;68615;RIONEGRO;SANTANDER;0000;00;00;401363;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;7,265010486;-73,15014691
359930;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401364;HOMBRE;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359932;19256;EL TAMBO;CAUCA;0000;00;00;401366;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;2,45137136;-76,81077225
359933;05001;MEDELLIN;ANTIOQUIA;0000;00;00;401367;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;6,246715564;-75,58171333
359934;08758;SOLEDAD;ATLANTICO;0000;00;00;401368;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;10,91017447;-74,78483338
359935;52835;SAN ANDRES DE TUMACO;NARIÑO;0000;00;00;401369;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;1,80711725;-78,76385415
359936;05093;BETULIA;ANTIOQUIA;0000;00;00;401370;HOMBRE;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;6,115255594;-75,98451587
359937;41306;GIGANTE;HUILA;0000;00;00;401371;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;2,388235626;-75,54121989
359938;47001;SANTA MARTA;MAGDALENA;0000;00;00;401372;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;11,2294335;-74,19089412
359939;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401373;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359940;05313;GRANADA;ANTIOQUIA;0000;00;00;401374;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;6,142896667;-75,18444508
359941;05001;MEDELLIN;ANTIOQUIA;0000;00;00;401375;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;6,246715564;-75,58171333
359942;11001;BOGOTA, D.C.;BOGOTA, D. C.;0000;00;00;401376;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4,65017303;-74,107359
359943;05088;BELLO;ANTIOQUIA;0000;00;00;401377;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;6,334068836;-75,55466507
359944;05736;SEGOVIA;ANTIOQUIA;0000;00;00;401378;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;7,079639679;-74,70159107
359946;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401380;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359947;20570;PUEBLO BELLO;CESAR;0000;00;00;401381;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;10,4150616;-73,58901062
359948;23001;MONTERIA;CORDOBA;0000;00;00;401382;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;8,745132591;-75,87557791
359949;25019;ALBAN;CUNDINAMARCA;0000;00;00;401383;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4,878022123;-74,43826109
359950;76001;CALI;VALLE DEL CAUCA;0000;00;00;401384;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;3,414414305;-76,52156515
359951;81001;ARAUCA;ARAUCA;0000;00;00;762603;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;ADOLESCENCIA (12-17 AÑOS);7,077358544;-70,74635031
359952;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401386;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359953;47058;ARIGUANI;MAGDALENA;0000;00;00;401387;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;9,847057076;-74,23649889
359954;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401388;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359955;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401389;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359956;05313;GRANADA;ANTIOQUIA;0000;00;00;401390;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;6,142896667;-75,18444508
359958;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401392;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359959;19455;MIRANDA;CAUCA;0000;00;00;401393;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;3,253095405;-76,22886987
359960;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401394;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359961;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401395;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359962;19001;POPAYAN;CAUCA;0000;00;00;401396;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;2,482503391;-76,57406468
359963;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401397;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359964;05361;ITUANGO;ANTIOQUIA;0000;00;00;401398;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;7,17162903;-75,76467317
359965;05001;MEDELLIN;ANTIOQUIA;0000;00;00;401399;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;6,246715564;-75,58171333
359966;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401400;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359967;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401401;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359968;17001;MANIZALES;CALDAS;0000;00;00;401402;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;5,057688197;-75,49104898
359969;76001;CALI;VALLE DEL CAUCA;0000;00;00;401403;HOMBRE;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;3,414414305;-76,52156515
359970;05756;SONSON;ANTIOQUIA;0000;00;00;401404;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;5,714811641;-75,30939515
359971;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401405;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359972;05861;VENECIA;ANTIOQUIA;0000;00;00;401406;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;5,964733583;-75,73550324
359973;05034;ANDES;ANTIOQUIA;0000;00;00;401407;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;5,656774853;-75,87879189
359974;27001;QUIBDO;CHOCO;0000;00;00;401408;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;5,692195187;-76,62596936
359975;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401409;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359976;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401410;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359977;25148;CAPARRAPI;CUNDINAMARCA;0000;00;00;401411;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;5,347943295;-74,49111956
359978;50568;PUERTO GAITAN;META;0000;00;00;401412;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4,314487455;-72,08307894
359979;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401413;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359980;68235;EL CARMEN DE CHUCURI;SANTANDER;0000;00;00;401414;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;6,697911451;-73,51126774
359981;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401415;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359982;76616;RIOFRIO;VALLE DEL CAUCA;0000;00;00;401416;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4,156904989;-76,28831268
359983;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401417;HOMBRE;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359984;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401418;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359985;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401419;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359986;13894;ZAMBRANO;BOLIVAR;0000;00;00;401420;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;9,7469139;-74,8138396
359987;68147;CAPITANEJO;SANTANDER;0000;00;00;401421;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;6,533179982;-72,69919959
359988;00000;SIN INFORMACION;SIN INFORMACION;0000;00;00;401422;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4;-72
359989;11001;BOGOTA, D.C.;BOGOTA, D. C.;0000;00;00;401423;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;4,65017303;-74,107359
359990;76275;FLORIDA;VALLE DEL CAUCA;0000;00;00;401424;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;DESCONOCIDA;;3,323918106;-76,23450174
