ID_Caso,DANE,Municipio,Departamento,Anho,Mes,Dia,ID_Persona,Sexo,Ocupacion,Tipo_Victima,Estado,Edad,Latitud,Longitud
372758,05154,CAUCASIA,ANTIOQUIA,2010,10,10,414192,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),7.9773623332,-75.1982903265
372759,52540,POLICARPA,NARIÑO,2010,10,12,414193,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),1.6281387198,-77.4592653857
372761,54001,CUCUTA,NORTE DE SANTANDER,2010,10,16,414195,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),7.9053062946,-72.5082561962
372762,85162,MONTERREY,CASANARE,2010,10,17,414196,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),4.8768454361,-72.8950361388
372763,27073,BAGADO,CHOCO,2010,10,22,414197,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,5.4105549598,-76.4152929877
372764,76001,CALI,VALLE DEL CAUCA,2010,10,22,414198,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),3.4144143046,-76.5215651508
372765,54001,CUCUTA,NORTE DE SANTANDER,2010,10,23,414199,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),7.9053062946,-72.5082561962
372766,13442,MARIA LA BAJA,BOLIVAR,2010,10,26,414200,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),9.9826455171,-75.3007593485
372767,05031,AMALFI,ANTIOQUIA,2010,10,26,414201,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),6.9123047264,-75.0825242787
372768,50573,PUERTO LOPEZ,META,2010,10,26,414202,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),4.0934064253,-72.9574362618
372769,23580,PUERTO LIBERTADOR,CORDOBA,2010,10,28,414203,HOMBRE,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,INFANCIA (6-11 AÑOS),7.8888348148,-75.6717997497
372770,23580,PUERTO LIBERTADOR,CORDOBA,2010,10,28,414204,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),7.8888348148,-75.6717997497
372772,54871,VILLA CARO,NORTE DE SANTANDER,2010,10,29,414206,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),7.9142783046,-72.973652389
372773,19809,TIMBIQUI,CAUCA,2010,10,30,414207,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),2.7774137021,-77.6675652428
372774,05045,APARTADO,ANTIOQUIA,2010,11,1,414208,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),7.8834174058,-76.6259606537
372775,52356,IPIALES,NARIÑO,2010,11,1,414209,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),0.8277342414,-77.6464007453
372776,70429,MAJAGUAL,SUCRE,2010,11,1,414210,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),8.5407129963,-74.6281013985
372777,54261,EL ZULIA,NORTE DE SANTANDER,2010,11,1,414211,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),7.9382294873,-72.6046681753
372778,23555,PLANETA RICA,CORDOBA,2010,11,1,414212,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),8.4082025621,-75.5832429853
372779,52835,SAN ANDRES DE TUMACO,NARIÑO,2010,11,1,414213,HOMBRE,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,INFANCIA (6-11 AÑOS),1.8071172501,-78.7638541478
372780,52835,SAN ANDRES DE TUMACO,NARIÑO,2010,11,1,414214,HOMBRE,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,INFANCIA (6-11 AÑOS),1.8071172501,-78.7638541478
372781,68377,LA BELLEZA,SANTANDER,2010,11,2,414215,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),5.8595498478,-73.9656258658
372782,68377,LA BELLEZA,SANTANDER,2010,11,2,414216,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),5.8595498478,-73.9656258658
372783,47189,CIENAGA,MAGDALENA,2010,11,7,414217,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),11.0066568813,-74.2412861592
372784,44001,RIOHACHA,LA GUAJIRA,2010,11,10,414218,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),11.5287513839,-72.911488911
372785,00000,SIN INFORMACION,SIN INFORMACION,2010,11,10,414219,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),4.0,-72.0
372786,23068,AYAPEL,CORDOBA,2010,11,11,414220,HOMBRE,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),8.314446629,-75.1462907587
372787,27361,ISTMINA,CHOCO,2010,11,15,414221,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),5.1539464955,-76.6851803224
372788,76109,BUENAVENTURA,VALLE DEL CAUCA,2010,11,15,414222,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),3.8758024367,-77.0117402003
372789,19256,EL TAMBO,CAUCA,2010,11,16,414223,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),2.4513713597,-76.8107722487
372790,50330,MESETAS,META,2010,11,17,414224,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,INFANCIA (6-11 AÑOS),3.383924761,-74.0436808546
372791,50330,MESETAS,META,2010,11,17,414225,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),3.383924761,-74.0436808546
372792,25214,COTA,CUNDINAMARCA,2010,11,18,414226,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),4.8129877693,-74.1027264632
372793,86757,SAN MIGUEL,PUTUMAYO,2010,11,19,414227,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),0.3432722044,-76.9124101937
372794,86573,PUERTO LEGUIZAMO,PUTUMAYO,2010,11,20,414228,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),-0.1918728487,-74.782471025
372795,52540,POLICARPA,NARIÑO,2010,11,20,414229,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),1.6281387198,-77.4592653857
372798,18150,CARTAGENA DEL CHAIRA,CAQUETA,2010,11,23,414232,HOMBRE,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),1.3351349549,-74.8471983686
372799,27050,ATRATO,CHOCO,2010,11,24,414233,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),5.5313735114,-76.635037458
372800,44001,RIOHACHA,LA GUAJIRA,2010,11,27,414234,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),11.5287513839,-72.911488911
372801,23162,CERETE,CORDOBA,2010,11,28,414235,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),8.8886118124,-75.7962165157
372802,41206,COLOMBIA,HUILA,2010,11,28,414236,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),3.3769771286,-74.8028131807
372803,54003,ABREGO,NORTE DE SANTANDER,2010,11,30,414237,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),8.0817841412,-73.2217343999
372804,86865,VALLE DEL GUAMUEZ,PUTUMAYO,2010,11,30,414238,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),0.4239040926,-76.905968795
372805,86865,VALLE DEL GUAMUEZ,PUTUMAYO,2010,11,30,414239,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),0.4239040926,-76.905968795
372806,20295,GAMARRA,CESAR,2010,12,1,414240,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),8.3204490506,-73.7437599973
372807,47288,FUNDACION,MAGDALENA,2010,12,1,414241,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),10.5140924032,-74.1913434578
372808,81065,ARAUQUITA,ARAUCA,2010,12,1,414242,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,INFANCIA (6-11 AÑOS),7.0269814147,-71.426751178
372809,52250,EL CHARCO,NARIÑO,2010,12,3,414243,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),2.477550593,-78.1098489985
372810,54128,CACHIRA,NORTE DE SANTANDER,2010,12,3,414244,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),7.7409051578,-73.0487455245
372811,27001,QUIBDO,CHOCO,2010,12,5,414245,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),5.6921951873,-76.6259693555
372812,05480,MUTATA,ANTIOQUIA,2010,12,6,414246,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,7.2428750572,-76.4358754017
372813,05642,SALGAR,ANTIOQUIA,2010,12,9,414247,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),5.9656403102,-75.9820485436
372814,76233,DAGUA,VALLE DEL CAUCA,2010,12,10,414248,HOMBRE,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),3.6573084845,-76.6888710079
372815,13490,NOROSI,BOLIVAR,2010,12,10,414249,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),8.5259807873,-74.0380591313
372816,76233,DAGUA,VALLE DEL CAUCA,2010,12,10,414250,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),3.6573084845,-76.6888710079
372817,76233,DAGUA,VALLE DEL CAUCA,2010,12,10,414251,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),3.6573084845,-76.6888710079
372818,76233,DAGUA,VALLE DEL CAUCA,2010,12,10,414252,HOMBRE,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,3.6573084845,-76.6888710079
372819,19100,BOLIVAR,CAUCA,2010,12,10,414253,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),1.8374164035,-76.9663120354
372820,19100,BOLIVAR,CAUCA,2010,12,10,414254,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),1.8374164035,-76.9663120354
372821,25438,MEDINA,CUNDINAMARCA,2010,12,10,414255,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),4.5066149301,-73.349122722
372822,76233,DAGUA,VALLE DEL CAUCA,2010,12,10,414256,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),3.6573084845,-76.6888710079
372823,44090,DIBULLA,LA GUAJIRA,2010,12,12,414257,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),11.2715694012,-73.3076197893
372824,47555,PLATO,MAGDALENA,2010,12,12,414258,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),9.7967698684,-74.7846828554
372825,81001,ARAUCA,ARAUCA,2010,12,13,414259,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),7.0773585444,-70.7463503062
372826,54810,TIBU,NORTE DE SANTANDER,2010,12,14,414260,MUJER,SIN INFORMACIÓN,CIVIL,MUERTA,ADOLESCENCIA (12-17 AÑOS),8.6395488525,-72.7359186314
372827,47288,FUNDACION,MAGDALENA,2010,12,15,414261,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),10.5140924032,-74.1913434578
372828,47288,FUNDACION,MAGDALENA,2010,12,15,414262,HOMBRE,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,10.5140924032,-74.1913434578
372829,50400,LEJANIAS,META,2010,12,16,414263,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),3.5259198448,-74.0240219993
372830,52678,SAMANIEGO,NARIÑO,2010,12,18,414264,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),1.3353518786,-77.5944571324
372831,47555,PLATO,MAGDALENA,2010,12,18,414265,HOMBRE,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),9.7967698684,-74.7846828554
372832,18860,VALPARAISO,CAQUETA,2010,12,20,414266,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),1.1945830321,-75.7065835254
372833,86573,PUERTO LEGUIZAMO,PUTUMAYO,2010,12,20,414267,MUJER,ESTUDIANTE,CIVIL,MUERTA,ADOLESCENCIA (12-17 AÑOS),-0.1918728487,-74.782471025
372835,76616,RIOFRIO,VALLE DEL CAUCA,2010,12,25,414269,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),4.1569049892,-76.2883126781
372836,52835,SAN ANDRES DE TUMACO,NARIÑO,2010,12,28,414270,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),1.8071172501,-78.7638541478
372837,41016,AIPE,HUILA,2010,12,30,414271,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),3.2235975621,-75.2390311845
372838,54498,OCANA,NORTE DE SANTANDER,2010,12,31,414272,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),8.2474537916,-73.3558144029
372839,27099,BOJAYA,CHOCO,2011,2,11,414273,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,6.5562574437,-76.8834694949
372839,27099,BOJAYA,CHOCO,2011,2,11,414274,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,6.5562574437,-76.8834694949
372839,27099,BOJAYA,CHOCO,2011,2,11,414275,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,6.5562574437,-76.8834694949
372839,27099,BOJAYA,CHOCO,2011,2,11,414276,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,6.5562574437,-76.8834694949
372843,19110,BUENOS AIRES,CAUCA,2011,1,1,414277,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),3.0154268296,-76.6422805942
372844,52612,RICAURTE,NARIÑO,2011,1,1,414278,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),1.2129314582,-77.9954448723
372845,76109,BUENAVENTURA,VALLE DEL CAUCA,2011,1,1,414279,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),3.8758024367,-77.0117402003
372846,05001,MEDELLIN,ANTIOQUIA,2011,1,1,414280,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),6.246715564,-75.581713332
372847,54001,CUCUTA,NORTE DE SANTANDER,2011,1,1,414281,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,7.9053062946,-72.5082561962
372848,86568,PUERTO ASIS,PUTUMAYO,2011,1,1,414282,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,PRIMERA INFANCIA (0-5 AÑOS),0.5050467219,-76.4972728472
372849,86568,PUERTO ASIS,PUTUMAYO,2011,1,1,414283,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),0.5050467219,-76.4972728472
372850,19318,GUAPI,CAUCA,2011,1,1,414284,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),2.5729183657,-77.8880334723
372851,73555,PLANADAS,TOLIMA,2011,1,1,414285,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),3.1976614695,-75.6439614722
372852,19300,GUACHENE,CAUCA,2011,1,1,414286,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),3.1341532954,-76.3921887379
372855,23466,MONTELIBANO,CORDOBA,2011,1,7,414289,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),7.9737772443,-75.4168181275
372856,19212,CORINTO,CAUCA,2011,1,9,414290,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),3.1738154571,-76.2613141858
372857,05837,TURBO,ANTIOQUIA,2011,1,11,414291,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),8.089116411,-76.7291584376
372858,05045,APARTADO,ANTIOQUIA,2011,1,11,414292,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),7.8834174058,-76.6259606537
372859,23682,SAN JOSE DE URE,CORDOBA,2011,1,12,414293,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),7.7871851499,-75.5331329003
372861,86571,PUERTO GUZMAN,PUTUMAYO,2011,1,15,414295,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),0.9629224385,-76.4085215423
372862,05040,ANORI,ANTIOQUIA,2011,1,19,414296,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),7.0747076685,-75.1483484246
372863,73347,HERVEO,TOLIMA,2011,1,20,414297,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),5.0802275251,-75.1771510865
372864,05040,ANORI,ANTIOQUIA,2011,1,20,414298,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),7.0747076685,-75.1483484246
372865,05040,ANORI,ANTIOQUIA,2011,1,20,414299,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),7.0747076685,-75.1483484246
372866,73347,HERVEO,TOLIMA,2011,1,20,414300,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),5.0802275251,-75.1771510865
372867,05040,ANORI,ANTIOQUIA,2011,1,20,414301,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,INFANCIA (6-11 AÑOS),7.0747076685,-75.1483484246
372868,73347,HERVEO,TOLIMA,2011,1,20,414302,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),5.0802275251,-75.1771510865
372869,73347,HERVEO,TOLIMA,2011,1,20,414303,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,INFANCIA (6-11 AÑOS),5.0802275251,-75.1771510865
372871,73347,HERVEO,TOLIMA,2011,1,20,414305,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),5.0802275251,-75.1771510865
372872,70215,COROZAL,SUCRE,2011,1,22,414306,MUJER,SIN INFORMACIÓN,CIVIL,VIVA,INFANCIA (6-11 AÑOS),9.3191055712,-75.2931671674
372873,27006,ACANDI,CHOCO,2011,1,22,414307,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),8.5114059515,-77.28009788
372874,47001,SANTA MARTA,MAGDALENA,2011,1,25,414308,MUJER,SIN INFORMACIÓN,CIVIL,VIVA,JUVENTUD (18-28 AÑOS),11.2294335041,-74.1908941206
372875,52540,POLICARPA,NARIÑO,2011,1,27,414309,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),1.6281387198,-77.4592653857
372876,20045,BECERRIL,CESAR,2011,2,1,414310,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),9.7046061158,-73.2792316745
372877,52540,POLICARPA,NARIÑO,2011,2,1,414311,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),1.6281387198,-77.4592653857
372878,19256,EL TAMBO,CAUCA,2011,2,1,414312,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),2.4513713597,-76.8107722487
372879,19533,PIAMONTE,CAUCA,2011,2,1,414313,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),1.117197782,-76.3257642468
372880,52356,IPIALES,NARIÑO,2011,2,1,414314,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),0.8277342414,-77.6464007453
372881,05425,MACEO,ANTIOQUIA,2011,2,4,414315,HOMBRE,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),6.5521169129,-74.7871614805
372882,54498,OCANA,NORTE DE SANTANDER,2011,2,5,414316,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),8.2474537916,-73.3558144029
372883,05001,MEDELLIN,ANTIOQUIA,2011,2,6,414317,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),6.246715564,-75.581713332
372884,05579,PUERTO BERRIO,ANTIOQUIA,2011,2,12,414318,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),6.4870411404,-74.4099455275
372885,86865,VALLE DEL GUAMUEZ,PUTUMAYO,2011,2,12,414319,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),0.4239040926,-76.905968795
372886,44090,DIBULLA,LA GUAJIRA,2011,2,13,414320,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),11.2715694012,-73.3076197893
372887,76109,BUENAVENTURA,VALLE DEL CAUCA,2011,2,15,414321,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),3.8758024367,-77.0117402003
372888,54810,TIBU,NORTE DE SANTANDER,2011,2,15,414322,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),8.6395488525,-72.7359186314
372890,08758,SOLEDAD,ATLANTICO,2011,2,18,414324,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),10.9101744673,-74.784833384
372893,41551,PITALITO,HUILA,2011,2,26,414327,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),1.8525783554,-76.0487449016
372894,00000,SIN INFORMACION,SIN INFORMACION,2011,2,27,414328,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),4.0,-72.0
372895,05125,CAICEDO,ANTIOQUIA,2011,2,28,414329,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),6.405567003,-75.9828188939
372896,19050,ARGELIA,CAUCA,2011,3,1,414330,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),2.2567549087,-77.2494502806
372897,52418,LOS ANDES,NARIÑO,2011,3,1,414331,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),1.4945474048,-77.521325957
372899,52490,OLAYA HERRERA,NARIÑO,2011,3,1,414333,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),2.3475844883,-78.3256187091
372900,20228,CURUMANI,CESAR,2011,3,2,414334,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),9.2018105922,-73.5409865164
372901,50330,MESETAS,META,2011,3,2,414335,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),3.383924761,-74.0436808546
372902,05628,SABANALARGA,ANTIOQUIA,2011,3,3,414336,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),6.8500258896,-75.8166460917
372903,63130,CALARCA,QUINDIO,2011,3,5,414337,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),4.515281846,-75.6490883624
372904,52835,SAN ANDRES DE TUMACO,NARIÑO,2011,3,6,414338,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),1.8071172501,-78.7638541478
372905,76109,BUENAVENTURA,VALLE DEL CAUCA,2011,3,8,414339,MUJER,SIN INFORMACIÓN,CIVIL,MUERTA,JUVENTUD (18-28 AÑOS),3.8758024367,-77.0117402003
372905,76109,BUENAVENTURA,VALLE DEL CAUCA,2011,3,8,414340,MUJER,SIN INFORMACIÓN,CIVIL,MUERTA,ADOLESCENCIA (12-17 AÑOS),3.8758024367,-77.0117402003
372907,05858,VEGACHI,ANTIOQUIA,2011,3,10,414341,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),6.7734463196,-74.7987269491
372908,54001,CUCUTA,NORTE DE SANTANDER,2011,3,10,414342,HOMBRE,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),7.9053062946,-72.5082561962
372909,50400,LEJANIAS,META,2011,3,15,414343,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),3.5259198448,-74.0240219993
372910,19450,MERCADERES,CAUCA,2011,3,15,414344,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),1.7757724953,-77.1658443228
